year,ls_number,name,party,gender,portfolio,rank,appointment_begin,appointment_end,house,constituency,pid,State,start_source,end_source,comments,type_begin,type_end
1999,13,UMA BHARATI,BJP,F,Tourism,MoS(IC),13/10/99,02/02/00,Lok Sabha,BHOPAL,13_Madhya_Pradesh_30_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1659.pdf,,start_of_term,mid_term
1999,13,UMA BHARATI,BJP,F,Youth Affairs and Sports,CM,07/11/00,26/08/02,Lok Sabha,BHOPAL,13_Madhya_Pradesh_30_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1677.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1707.pdf,,mid_term,mid_term
1999,13,UMA BHARATI,BJP,F,Coal and Mines,CM,26/08/02,29/01/03,Lok Sabha,BHOPAL,13_Madhya_Pradesh_30_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1707.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1710.pdf,,mid_term,mid_term
2014,16,RAO INDERJIT SINGH,BJP,M,Urban Development,MoS,05/07/16,03/09/17,Lok Sabha,GURGAON,16_Haryana_9_0_1,Haryana,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,,mid_term,mid_term
2014,16,M. VENKAIAH NAIDU,BJP,M,Urban Development,CM,27/05/14,05/07/16,Rajya Sabha,NA,NA ,Karnataka,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,Rajya Sabha Former Members List,Change of State in RS,start_of_term,change_of_state_RS
2014,16,M. VENKAIAH NAIDU,BJP,M,Urban Development,CM,05/07/16,17/07/17,Rajya Sabha,NA,NA ,Rajasthan,Rajya Sabha Former Members List,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1227.pdf,Change of State in RS,changed_state_in_RS,mid_term
2014,16,ARJUN RAM MEGHWAL,BJP,M,"Water Resources, River Development and Ganga Rejuvenation",MoS,03/09/17,30/05/19,Lok Sabha,BIKANER,16_Rajasthan_2_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,DR. SANJEEV KUMAR BALYAN,BJP,M,"Water Resources, River Development and Ganga Rejuvenation",MoS,05/07/16,02/09/17,Lok Sabha,MUZAFFARNAGAR,16_Uttar_Pradesh_3_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1266.pdf,,mid_term,mid_term
2014,16,SANTOSH KUMAR GANGWAR,BJP,M,"Water Resources, River Development and Ganga Rejuvenation",MoS,27/05/14,09/11/14,Lok Sabha,BAREILLY,16_Uttar_Pradesh_25_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,,start_of_term,mid_term
1991,10,URMILABEN CHIMANBHAI PATEL,INC,F,Power,MoS,10/02/95,16/05/96,Rajya Sabha,NA,NA ,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1990,9,USHA SINHA,JD,F,Tourism,MoS,21/11/90,10/04/91,Lok Sabha,VAISHALI,9_Bihar_9_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1539.pdf,,mid_term,mid_term
1991,10,UTTAMBHAI H. PATEL,INC,M,Rural Development,MoS,21/06/91,16/05/96,Lok Sabha,BULSAR,10_Gujarat_26_0_1,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,start_of_term,end_of_term
1991,10,V. C. SHUKLA,INC,M,Water Resources,CM,21/06/91,17/01/96,Lok Sabha,RAIPUR,10_Madhya_Pradesh_17_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1596.pdf,,start_of_term,mid_term
1991,10,V. C. SHUKLA,INC,M,Parliamentary Affairs,CM,18/01/93,17/01/96,Lok Sabha,RAIPUR,10_Madhya_Pradesh_17_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1596.pdf,,mid_term,mid_term
1996,11,V. DHANANJAY KUMAR,BJP,M,Tourism,CM,16/05/96,01/06/96,Lok Sabha,MANGALORE,11_Karnataka_17_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1996,11,V. DHANANJAY KUMAR,BJP,M,Civil Aviation,CM,16/05/96,01/06/96,Lok Sabha,MANGALORE,11_Karnataka_17_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1999,13,V. DHANANJAY KUMAR,BJP,M,Finance,MoS,13/10/99,30/09/00,Lok Sabha,MANGALORE,13_Karnataka_17_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,,start_of_term,mid_term
1999,13,V. DHANANJAY KUMAR,BJP,M,Textiles,MoS,30/09/00,01/07/02,Lok Sabha,MANGALORE,13_Karnataka_17_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1702.pdf,,mid_term,mid_term
2009,15,V. KISHORE CHANDRA DEO,INC,M,Panchayati Raj,CM,12/07/11,26/05/14,Lok Sabha,ARUKU,15_Andhra_Pradesh_1_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,V. KISHORE CHANDRA DEO,INC,M,Tribal Affairs,CM,12/07/11,26/05/14,Lok Sabha,ARUKU,15_Andhra_Pradesh_1_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,V. NARAYANSAMY,INC,M,Planning,MoS,28/05/09,19/01/11,Lok Sabha,PUDUCHERRY,15_Puducherry_1_0_1,Puducherry,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,,mid_term,mid_term
2009,15,V. NARAYANSAMY,INC,M,Parliamentary Affairs,MoS,28/05/09,12/07/11,Lok Sabha,PUDUCHERRY,15_Puducherry_1_0_1,Puducherry,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,,mid_term,mid_term
2009,15,V. NARAYANSAMY,INC,M,"personnel, Public Grievances and Pensions",MoS,15/11/10,26/05/14,Lok Sabha,PUDUCHERRY,15_Puducherry_1_0_1,Puducherry,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_925.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,V. NARAYANSAMY,INC,M,PMO,MoS,19/01/11,26/05/14,Lok Sabha,PUDUCHERRY,15_Puducherry_1_0_1,Puducherry,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2004,14,V. NARAYANSAMY,INC,M,Planning,MoS,06/04/08,22/05/09,Rajya Sabha,NA,NA ,Puducherry,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,V. NARAYANSAMY,INC,M,Parliamentary Affairs,MoS,06/04/08,22/05/09,Rajya Sabha,NA,NA ,Puducherry,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,V. RADHIKA SELVI,DMK,F,Home Affairs,MoS,18/05/07,22/05/09,Lok Sabha,TIRUCHENDUR,14_Tamil_Nadu_38_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1493.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
1999,13,V. SHREENIVASA PRASAD,JD(U),M,Consumer Affairs and Public Distribution,MoS,13/10/99,10/03/04,Lok Sabha,CHAMARAJANAGAR,13_Karnataka_15_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1465.pdf,,start_of_term,mid_term
1999,13,VALLABHAI DR KATHIRIYA,BJP,M,Heavy Industries and Public Enterprises,MoS,13/10/99,29/01/03,Lok Sabha,RAJKOT,13_Gujarat_4_0_1,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,start_of_term,mid_term
1999,13,VALLABHAI DR KATHIRIYA,BJP,M,Health and Family Welfare,MoS,29/01/03,30/01/03,Lok Sabha,RAJKOT,13_Gujarat_4_0_1,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1713.pdf,,mid_term,mid_term
1999,13,VALLABHAI DR KATHIRIYA,BJP,M,Human Resource Development,MoS,30/01/03,09/01/04,Lok Sabha,RAJKOT,13_Gujarat_4_0_1,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1713.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1463.pdf,,mid_term,mid_term
1999,13,VALLABHAI DR KATHIRIYA,BJP,M,Health and Family Welfare,MoS,09/01/04,22/05/04,Lok Sabha,RAJKOT,13_Gujarat_4_0_1,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1463.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1998,12,VASUNDHARA RAJE,BJP,F,External Affairs,MoS,19/03/98,13/10/99,Lok Sabha,JHALAWAR,12_Rajasthan_15_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,start_of_term,end_of_term
1998,12,VASUNDHARA RAJE,BJP,F,"Personnel, Public Grievances and Pensions",MoS,09/04/99,13/10/99,Lok Sabha,JHALAWAR,12_Rajasthan_15_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1652.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,mid_term,end_of_term
1999,13,VASUNDHARA RAJE,BJP,F,Atomic Energy,MoS,13/10/99,29/01/03,Lok Sabha,JHALAWAR,13_Rajasthan_15_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1710.pdf,,start_of_term,mid_term
1999,13,VASUNDHARA RAJE,BJP,F,Space,MoS,13/10/99,29/01/03,Lok Sabha,JHALAWAR,13_Rajasthan_15_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,start_of_term,mid_term
1999,13,VASUNDHARA RAJE,BJP,F,Small-scale industries and Agro and Rural Industries,MoS(IC),13/10/99,22/05/04,Lok Sabha,JHALAWAR,13_Rajasthan_15_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,start_of_term,end_of_term
1999,13,VASUNDHARA RAJE,BJP,F,"Personnel and Training, Pensions, Administrative ReforMoS and Public Grievances",MoS,13/10/99,22/05/04,Lok Sabha,JHALAWAR,13_Rajasthan_15_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,start_of_term,end_of_term
2004,14,VAYALAR RAVI,INC,M,Overseas Indian Affairs,CM,29/01/06,22/05/09,Rajya Sabha,NA,NA ,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,VAYALAR RAVI,INC,M,Parliamentary Affairs,CM,06/04/08,22/05/09,Rajya Sabha,NA,NA ,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2009,15,VAYALAR RAVI,INC,M,Overseas Indian Affairs,CM,28/05/09,26/05/14,Rajya Sabha,NA,NA ,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,start_of_term,end_of_term
2009,15,VAYALAR RAVI,INC,M,Civil Aviation,CM,19/01/11,18/12/11,Rajya Sabha,NA,NA ,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_901.pdf,,mid_term,mid_term
2009,15,VAYALAR RAVI,INC,M,Science and Technology,CM,10/08/12,28/10/12,Rajya Sabha,NA,NA ,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_885.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,VAYALAR RAVI,INC,M,Earth Sciences,CM,10/08/12,28/10/12,Rajya Sabha,NA,NA ,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_885.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,VAYALAR RAVI,INC,M,"Micro, Small and Medium Enterprises",CM,10/08/12,28/10/12,Rajya Sabha,NA,NA ,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_885.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
1998,12,VAZHAPADI KOOTHWPPADAYACHI RAMAMURTHY,IND,M,Petroleum and Natural Gas,CM,19/03/98,13/10/99,Lok Sabha,SALEM,12_Tamil_Nadu_16_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,start_of_term,end_of_term
1999,13,VED PRAKASH GOYAL,BJP,M,Shipping,CM,01/09/01,29/01/03,Rajya Sabha,NA,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1710.pdf,,mid_term,mid_term
1991,10,VENOD SHARMA,INC,M,Civil Supplies and Public Distribution,MoS,15/09/95,16/05/96,Rajya Sabha,NA,NA ,Punjab,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1990,9,VIDYA CHARAN SHUKLA,JD,M,External Affairs,CM,21/11/90,20/02/91,Lok Sabha,MAHASAMUND,9_Madhya_Pradesh_18_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1538.pdf,,mid_term,mid_term
1999,13,VIDYA SAGAR RAO,BJP,M,Home Affairs,MoS,13/10/99,29/01/03,Lok Sabha,KARIMNAGAR,13_Andhra_Pradesh_37_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,start_of_term,mid_term
1999,13,VIDYA SAGAR RAO,BJP,M,Commerce and Industry,MoS,29/01/03,22/05/04,Lok Sabha,KARIMNAGAR,13_Andhra_Pradesh_37_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1999,13,VIJAY GOEL,BJP,M,Planning,MoS,01/09/01,02/11/01,Lok Sabha,CHANDNI CHOWK,13_Delhi_5_0_1,Delhi,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1695.pdf,,mid_term,mid_term
1999,13,VIJAY GOEL,BJP,M,PMO,MoS,01/09/01,29/01/03,Lok Sabha,CHANDNI CHOWK,13_Delhi_5_0_1,Delhi,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,mid_term,mid_term
1999,13,VIJAY GOEL,BJP,M,Statistics and Programme Implementation,MoS,01/07/02,29/01/03,Lok Sabha,CHANDNI CHOWK,13_Delhi_5_0_1,Delhi,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,,mid_term,mid_term
1999,13,VIJAY GOEL,BJP,M,Parliamentary Affairs,MoS,29/01/03,24/05/03,Lok Sabha,CHANDNI CHOWK,13_Delhi_5_0_1,Delhi,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,,mid_term,mid_term
1999,13,VIJAY GOEL,BJP,M,Labour,MoS,29/01/03,24/05/03,Lok Sabha,CHANDNI CHOWK,13_Delhi_5_0_1,Delhi,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,,mid_term,mid_term
1999,13,VIJAY GOEL,BJP,M,Youth Affairs and Sports,MoS,24/05/03,22/05/04,Lok Sabha,CHANDNI CHOWK,13_Delhi_5_0_1,Delhi,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
2014,16,SANWAR LAL JAT,BJP,M,"Water Resources, River Development and Ganga Rejuvenation",MoS,09/11/14,05/07/16,Lok Sabha,AJMER,16_Rajasthan_13_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_7.pdf,,mid_term,mid_term
2014,16,SATYA PAL SINGH,BJP,M,"Water Resources, River Development and Ganga Rejuvenation",MoS,03/09/17,30/05/19,Lok Sabha,BAGHPAT,16_Uttar_Pradesh_11_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,NITIN JAIRAM GADKARI,BJP,M,"Water Resources, River Development and Ganga Rejuvenation",CM,03/09/17,30/05/19,Lok Sabha,NAGPUR,16_Maharashtra_10_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,UMA BHARATI,BJP,F,"Water Resources, River Development and Ganga Rejuvenation",CM,27/05/14,03/09/17,Lok Sabha,JHANSI,16_Uttar_Pradesh_46_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,,start_of_term,mid_term
2014,16,VIJAY GOEL,BJP,M,"Water Resources, River Development and Ganga Rejuvenation",MoS,05/07/16,03/09/17,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,,mid_term,mid_term
1999,13,VIKRAM VERMA,BJP,M,Youth Affairs and Sports,CM,26/08/02,22/05/04,Rajya Sabha,NA,NA ,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1707.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1991,10,VILAS BABURAO MUTTEMWAR,INC,M,Parliamentary Affairs,MoS,15/09/95,16/05/96,Lok Sabha,CHIMUR,10_Maharashtra_25_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1991,10,VILAS BABURAO MUTTEMWAR,INC,M,Rural Areas and Employment,MoS,15/09/95,16/05/96,Lok Sabha,CHIMUR,10_Maharashtra_25_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
2004,14,VILAS BABURAO MUTTEMWAR,INC,M,Non-Conventional Energy Sources,MoS(IC),22/05/04,22/05/09,Lok Sabha,NAGPUR,14_Maharashtra_23_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,start_of_term,end_of_term
2009,15,VILASRAO DESHMUKH,INC,M,Heavy Industries and Public Enterprises,CM,28/05/09,19/01/11,Rajya Sabha,NA,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,,start_of_term,mid_term
2009,15,VILASRAO DESHMUKH,INC,M,Panchayati Raj,CM,19/01/11,12/07/11,Rajya Sabha,NA,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,,mid_term,mid_term
2009,15,VILASRAO DESHMUKH,INC,M,Rural Development,CM,19/01/11,12/07/11,Rajya Sabha,NA,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,,mid_term,mid_term
2009,15,VILASRAO DESHMUKH,INC,M,Earth Sciences,CM,12/07/11,10/08/12,Rajya Sabha,NA,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_885.pdf,,mid_term,mid_term
2009,15,VILASRAO DESHMUKH,INC,M,Science and Technology,CM,12/07/11,10/08/12,Rajya Sabha,NA,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_885.pdf,,mid_term,mid_term
2009,15,VILASRAO DESHMUKH,INC,M,"Micro, Small and Medium Enterprises",CM,26/06/12,10/08/12,Rajya Sabha,NA,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_890.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_885.pdf,,mid_term,mid_term
